"etort","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10"
"etort-31",0.0598901684483263,-0.0080251033093293,0.00290568057566606,-0.0236261571159541,0.00851976715790752,-0.00836016090487515,-0.0659344876229997,0.0467370588990386,-0.0309942187025307,0.0127999762949769
"etort-32",-0.00652664673594904,0.00235739541801418,-0.000316099921796564,0.000482349905571518,-0.00145136843109147,-7.30272703309284e-05,0.00560012343139208,0.00146321532610595,0.011316996789126,0.00508018893753414
"etort-33",-0.024088290795236,0.00689492346117444,-0.00131927353993997,0.000483808063825662,-0.00319061917467167,-0.00198819803647381,0.0206951580903583,0.00364406176828242,0.0288776568432871,0.0140755356541155
"etort-34",-0.0141598229182382,0.00322693445538576,-0.000531256969408232,0.00150434279440437,-0.00244184349985928,-0.0008218148893547,0.0117631060575194,0.00139537790360157,0.0160115851285661,0.00742543627890553
"etort-35",-0.000441838218985949,0.00199654018604888,0.000388425921692233,-0.00035488074895605,-0.000961140176700916,-0.000278358355001323,-0.000930809454153266,0.00248760559307679,0.00655667453292561,0.00302218722366519
"etort-36",0.124624271861078,-0.027635405791321,-0.0300682056402778,0.0100522336937767,-0.00934025478713938,0.00739641153308173,-0.202822023325,-0.752076890722967,-0.109558562843465,0.586583918674283
"etort-37",0.424862112085423,-0.338979999419209,-0.407797579184429,0.351426726072845,-0.565578628906013,-0.0601385706386693,0.283006767664604,0.0822296843816663,-0.00305502674515003,0.0558441675825988
"etort-38",0.0737744905676739,-0.0104941820291734,0.00268168910780667,-0.0267788911921474,0.0095826534365106,-0.00709181624482231,-0.0731218919898438,0.036689602953116,-0.0347519575775342,-0.00399230345201763
"etort-39",-0.0141868178255668,0.00221897623578666,0.000650511638909627,0.00178279491527529,-0.00196936889092465,-0.000850767210419438,0.0118276911128973,0.00171346145928749,0.0147566335950591,0.00649124340281016
"etort-40",-0.0141794586883426,0.0032665092165452,-0.000346932950292358,0.00116377544692131,-0.00244344301172638,-0.00129789613707725,0.0127499452001083,0.0017028483383877,0.0146919513669443,0.00585138344512518
"etort-41",-0.0192951017204232,0.00398067725106425,0.000928307377733482,0.00262565442445985,-0.00329676537608332,-0.00081767029543922,0.0157295628291139,0.00179749765947951,0.0241388972258147,0.00894666938217895
"etort-42",-0.0129257599344703,0.00311924031302728,-0.000905348517294883,0.000739178546716276,-0.00246598338227034,-0.0011792474313936,0.0101305245576938,0.00261377307357741,0.0185627830362671,0.00944171302613162
"etort-43",-0.0241458089700422,0.00585271169362948,-0.00167636704761936,0.0027401924026542,-0.00364492177625746,-0.00111656378203687,0.0219317283153227,0.00551021571832145,0.02574961345371,0.0108675523435931
"etort-44",-0.0224589104567062,0.00580572874583204,-0.00227760759163707,0.0011522451417213,-0.00272765801696949,-0.000884112410975214,0.0190161241978359,0.00432101999619491,0.0281486242093307,0.00961482926569791
"etort-45",-0.0168717885540487,0.00406456310475998,-0.000644511762636732,0.00225154113799403,-0.00248274560935114,-0.000533309317558364,0.0135304240647881,0.00273026089073255,0.0200257153203239,0.0087346573270412
"etort-46",0.00540552518443647,0.00139627666249601,0.00119136185573093,-0.000217109741337487,-0.000808537361620503,0.000253556543685019,-0.00693198092018409,0.00122100901918415,0.00359350960911414,0.000223864907140647
"etort-47",0.00433459420099194,0.00138463803242043,0.00122981276247145,-0.00017176707481958,-0.000964529146043101,0.000212053439994329,-0.00570180955768111,0.00140673904832391,0.00291548372796615,0.000325464486718049
"etort-48",0.00325945316877252,0.000992443061965473,0.000781704887706844,-0.000404273787888539,-0.00053575657854921,0.00067437165424005,-0.00418393455897784,0.000349857260805428,0.00195773100719389,0.000671371368393044
