etort1 etort2 DISTANCE
etort-21 etort-95 213504.753
etort-21 etort-96 174012.2433
etort-21 etort-97 257232.9503
etort-21 etort-98 222560.59
etort-21 etort-99 234615.5242
etort-21 etort-100 268423.6638
etort-21 etort-102 231307.9878
etort-21 etort-103 182563.2614
etort-21 etort-104 224250.0391
etort-21 etort-105 241671.7206
etort-21 etort-106 279983.8389
etort-21 etort-107 278271.5622
etort-21 etort-108 302287.6914
etort-21 etort-109 240923.2035
etort-21 etort-110 268556.1263
etort-21 etort-111 259839.7384
etort-21 etort-112 247372.1013
etort-21 etort-113 225964.303
etort-21 etort-115 210324.9043
etort-21 etort-116 223105.0008
etort-21 etort-117 237000.8737
etort-21 etort-119 28315.06147
etort-21 etort-120 20083.18391
etort-21 etort-121 214864.0097
etort-21 etort-122 217484.2051
etort-21 etort-123 216227.7765
etort-21 etort-124 220038.9547
etort-21 etort-125 214964.3688
etort-21 etort-126 222451.4516
etort-21 etort-127 221641.199
etort-21 etort-128 220731.1601
etort-21 etort-129 224070.2455
etort-21 etort-130 186716.5922
etort-21 etort-131 193907.6303
etort-21 etort-132 184489.7419
etort-21 etort-133 189584.1597
etort-21 etort-134 185069.7897
etort-21 etort-135 186102.114
etort-21 etort-136 189017.2917
etort-21 etort-137 187476.7381
etort-21 etort-138 183283.1073
etort-21 etort-139 186787.892
etort-21 etort-140 188468.4339
etort-21 etort-141 184545.9153
etort-21 etort-142 187998.9577
etort-21 etort-143 183025.3346
etort-21 etort-144 185887.3447
etort-21 etort-145 183755.1852
etort-21 etort-146 183866.1272
etort-21 etort-147 192036.0537
etort-21 etort-148 203407.4421
etort-21 etort-149 199465.9709
etort-21 etort-150 186675.7925
etort-21 etort-151 201009.4181
etort-21 etort-152 198986.0055
etort-21 etort-153 197125.4216
etort-21 etort-154 199494.1361
etort-21 etort-155 198157.8782
etort-21 etort-156 201880.8296
etort-21 etort-157 189363.0149
etort-21 etort-158 185410.1459
etort-21 etort-159 188615.0027
etort-21 etort-161 188727.4813
etort-21 etort-162 186599.0305
etort-21 etort-163 187539.3058
etort-21 etort-164 186449.4844
etort-21 etort-166 188807.7819
etort-21 etort-167 190854.4682
etort-21 etort-168 189091.9449
etort-21 etort-169 192138.1709
etort-21 etort-170 203416.6397
etort-21 etort-172 202554.3342
etort-21 etort-173 203262.3417
etort-21 etort-174 201834.5693
etort-21 etort-175 201125.3422
etort-21 etort-176 200450.8307
etort-21 etort-177 199581.0728
etort-21 etort-178 200000.5575
etort-21 etort-179 199810.6576
etort-21 etort-180 199955.3094
etort-21 etort-181 201074.6144
etort-21 etort-182 197471.0926
etort-21 etort-183 197144.4657
etort-21 etort-184 199286.7514
etort-21 etort-185 198806.4923
etort-21 etort-186 203098.5253
etort-21 etort-187 200907.3115
etort-22 etort-23 85497.52245
etort-22 etort-24 66710.79404
etort-22 etort-25 67851.8595
etort-22 etort-26 268508.764
etort-22 etort-27 54226.85316
etort-22 etort-28 69676.88361
etort-22 etort-30 239166.6881
etort-22 etort-31 353013.4027
etort-22 etort-32 234188.726
etort-22 etort-33 219095.6929
etort-22 etort-34 252875.3423
etort-22 etort-35 226376.3479
etort-22 etort-36 176777.3021
etort-22 etort-37 223725.0965
etort-22 etort-38 283385.2478
etort-22 etort-39 259470.3409
etort-22 etort-40 240671.9489
etort-22 etort-41 229503.2433
etort-22 etort-42 231643.7786
etort-22 etort-43 176782.2208
etort-22 etort-44 177957.6087
etort-22 etort-45 186684.0936
etort-22 etort-46 181368.6606
etort-22 etort-47 183270.3554
etort-22 etort-48 183232.1165
etort-22 etort-49 156802.4536
etort-22 etort-50 158665.9175
etort-22 etort-51 157397.9075
etort-22 etort-52 173458.3557
etort-22 etort-53 304584.9593
etort-22 etort-54 177747.8623
etort-22 etort-55 184622.3084
etort-22 etort-56 167092.9591
etort-22 etort-57 212791.746
etort-22 etort-58 341533.1587
etort-22 etort-59 240732.38
etort-22 etort-60 56241.09498
etort-22 etort-61 188304.8776
etort-22 etort-62 259547.1433
etort-22 etort-63 172480.4225
etort-22 etort-64 144347.5503
etort-22 etort-65 181922.1868
etort-22 etort-66 127774.5863
etort-22 etort-67 137612.2412
etort-22 etort-68 133576.5801
etort-22 etort-69 80651.93585
etort-22 etort-70 159229.4982
etort-22 etort-71 208052.1412
etort-22 etort-72 210666.8427
etort-22 etort-73 181686.619
etort-22 etort-74 72366.38809
etort-22 etort-75 153101.6101
etort-22 etort-76 154516.3492
etort-22 etort-77 149128.295
etort-22 etort-78 236619.6582
etort-22 etort-79 196091.6301
etort-22 etort-80 194492.9302
etort-22 etort-81 188034.4165
etort-22 etort-82 189280.8953
etort-22 etort-83 189440.9293
etort-22 etort-84 188700.1452
etort-22 etort-85 186944.4876
etort-22 etort-86 321984.4566
etort-22 etort-87 204353.8068
etort-22 etort-88 166992.6097
etort-22 etort-89 190342.9044
etort-22 etort-90 192329.3531
etort-22 etort-91 165033.25
etort-22 etort-92 169219.4197
etort-22 etort-93 179016.396
etort-22 etort-94 171830.2253
etort-22 etort-95 218478.5214
etort-22 etort-96 167752.6053
etort-22 etort-97 250566.4098
etort-22 etort-98 215674.8346
etort-22 etort-99 228927.02
etort-22 etort-100 260883.3982
etort-22 etort-102 223847.6347
etort-22 etort-103 175351.902
etort-22 etort-104 218147.7086
etort-22 etort-105 235200.7402
etort-22 etort-106 266854.3852
etort-22 etort-107 264845.2999
etort-22 etort-108 289169.1289
etort-22 etort-109 227498.2387
etort-22 etort-110 254823.0488
etort-22 etort-111 246389.6252
etort-22 etort-112 249731.1219
etort-22 etort-113 228594.3863
etort-22 etort-115 206463.8829
etort-22 etort-116 219278.5176
etort-22 etort-117 233933.4973
etort-22 etort-119 30385.26757
etort-22 etort-120 36284.10684
etort-22 etort-121 202705.1768
etort-22 etort-122 205422.9914
etort-22 etort-123 204235.5067
etort-22 etort-124 207858.0149
etort-22 etort-125 203090.6285
etort-22 etort-126 209785.5025
etort-22 etort-127 209081.9668
etort-22 etort-128 208196.6311
etort-22 etort-129 211400.4982
etort-22 etort-130 188964.2222
etort-22 etort-131 196727.0966
etort-22 etort-132 186984.6101
etort-22 etort-133 191662.4501
etort-22 etort-134 187163.3478
etort-22 etort-135 187999.2497
etort-22 etort-136 191388.9455
etort-22 etort-137 189299.7081
etort-22 etort-138 185794.1108
etort-22 etort-139 189541.7229
etort-22 etort-140 190748.8213
etort-22 etort-141 187358.88
etort-22 etort-142 190592.3757
etort-22 etort-143 185016.6702
etort-22 etort-144 187657.9408
etort-22 etort-145 186009.4972
etort-22 etort-146 186533.0755
etort-22 etort-147 194682.771
etort-22 etort-148 204670.4276
etort-22 etort-149 201179.0028
etort-22 etort-150 189315.9092
etort-22 etort-151 202141.0578
etort-22 etort-152 200544.9422
etort-22 etort-153 198801.9903
etort-22 etort-154 200913.0458
etort-22 etort-155 199875.0567
etort-22 etort-156 203282.8994
etort-22 etort-157 191963.4052
etort-22 etort-158 188057.4422
etort-22 etort-159 190254.3857
etort-22 etort-161 190176.3485
etort-22 etort-162 188198.6877
etort-22 etort-163 190010.2099
etort-22 etort-164 188866.8012
etort-22 etort-166 191290.8617
etort-22 etort-167 193277.7263
etort-22 etort-168 191796.4559
etort-22 etort-169 194921.9201
etort-22 etort-170 205903.4302
etort-22 etort-172 204790.7799
etort-22 etort-173 205664.1255
etort-22 etort-174 204426.8079
etort-22 etort-175 203698.1612
etort-22 etort-176 203081.7221
etort-22 etort-177 202083.3614
etort-22 etort-178 202565.9496
etort-22 etort-179 202182.8376
etort-22 etort-180 202672.4964
etort-22 etort-181 203849.0756
etort-22 etort-182 199927.2877
etort-22 etort-183 199529.4629
etort-22 etort-184 201710.952
etort-22 etort-185 201134.9265
etort-22 etort-186 205962.54
etort-22 etort-187 203153.0233
etort-23 etort-24 42547.57198
etort-23 etort-25 25689.02618
etort-23 etort-26 202596.3019
etort-23 etort-27 110622.4596
etort-23 etort-28 120748.1472
etort-23 etort-30 153730.8544
etort-23 etort-31 274491.1739
etort-23 etort-32 148809.5506
etort-23 etort-33 140492.3042
etort-23 etort-34 182207.5387
etort-23 etort-35 141017.3475
etort-23 etort-36 117477.9669
etort-23 etort-37 186740.2625
etort-23 etort-38 207052.0318
etort-23 etort-39 187184.8834
etort-23 etort-40 165442.818
etort-23 etort-41 147576.2339
etort-23 etort-42 147812.2735
etort-23 etort-43 96672.07955
etort-23 etort-44 97371.87448
etort-23 etort-45 108996.3414
etort-23 etort-46 95899.06282
etort-23 etort-47 97799.81659
etort-23 etort-48 97736.97062
etort-23 etort-49 72862.17176
etort-23 etort-50 75023.72531
etort-23 etort-51 74178.88989
etort-23 etort-52 93512.84842
etort-23 etort-53 222635.1757
etort-23 etort-54 96199.55967
etort-23 etort-55 99125.94835
etort-23 etort-56 85524.39073
etort-23 etort-57 181031.7059
etort-23 etort-58 278740.6593
etort-23 etort-59 156684.1136
etort-23 etort-60 65330.63214
etort-23 etort-61 162865.3747
etort-23 etort-62 177615.2917
etort-23 etort-63 128787.7692
etort-23 etort-64 115199.2321
etort-23 etort-65 149512.9207
etort-23 etort-66 109376.0493
etort-23 etort-67 116837.0688
etort-23 etort-68 108340.2537
etort-23 etort-69 37588.51805
etort-23 etort-70 75056.06255
etort-23 etort-71 174838.0669
etort-23 etort-72 187170.2286
etort-23 etort-73 133717.0705
etort-23 etort-74 33279.99429
etort-23 etort-75 68891.04619
etort-23 etort-76 70436.09734
etort-23 etort-77 77935.87834
etort-23 etort-78 174336.1645
etort-23 etort-79 120773.4479
etort-23 etort-80 122528.9874
etort-23 etort-81 102661.2555
etort-23 etort-82 103853.4658
etort-23 etort-83 104030.1328
etort-23 etort-84 103227.9573
etort-23 etort-85 101488.356
etort-23 etort-86 251224.8306
etort-23 etort-87 129828.2858
etort-23 etort-88 82401.13135
etort-23 etort-89 104904.7692
etort-23 etort-90 106957.8245
etort-23 etort-91 80783.75025
etort-23 etort-92 84460.14317
etort-23 etort-93 110891.9282
etort-23 etort-94 90585.82216
etort-23 etort-95 138784.0763
etort-23 etort-96 95127.14883
etort-23 etort-97 177196.2372
etort-23 etort-98 143813.9798
etort-23 etort-99 152641.6347
etort-23 etort-100 190609.2817
etort-23 etort-102 154063.6472
etort-23 etort-103 106341.956
etort-23 etort-104 143390.3938
etort-23 etort-105 161398.5108
etort-23 etort-106 229443.5131
etort-23 etort-107 230149.169
etort-23 etort-108 250793.8007
etort-23 etort-109 194774.1368
etort-23 etort-110 223481.7763
etort-23 etort-111 212808.1919
etort-23 etort-112 165226.9424
etort-23 etort-113 144495.652
etort-23 etort-115 125543.7428
etort-23 etort-116 138188.6277
etort-23 etort-117 151310.0357
etort-23 etort-119 113574.3509
etort-23 etort-120 87632.09926
etort-23 etort-121 161022.1072
etort-23 etort-122 162792.8004
etort-23 etort-123 161168.8265
etort-23 etort-124 165971.4656
etort-23 etort-125 159219.6275
etort-23 etort-126 171630.9846
etort-23 etort-127 170103.625
etort-23 etort-128 169081.5463
etort-23 etort-129 173162.3343
etort-23 etort-130 104726.8589
etort-23 etort-131 113168.886
etort-23 etort-132 103086.3417
etort-23 etort-133 107206.2814
etort-23 etort-134 102763.1977
etort-23 etort-135 103381.8425
etort-23 etort-136 107279.9326
etort-23 etort-137 104599.6831
etort-23 etort-138 101932.7168
etort-23 etort-139 105979.5844
etort-23 etort-140 106533.5072
etort-23 etort-141 103917.1525
etort-23 etort-142 106785.9085
etort-23 etort-143 100522.5296
etort-23 etort-144 102919.5668
etort-23 etort-145 101810.4304
etort-23 etort-146 102883.753
etort-23 etort-147 110902.0023
etort-23 etort-148 119471.5842
etort-23 etort-149 116309.8198
etort-23 etort-150 105591.0351
etort-23 etort-151 116878.0164
etort-23 etort-152 115556.6023
etort-23 etort-153 113914.5874
etort-23 etort-154 115823.5139
etort-23 etort-155 115016.0035
etort-23 etort-156 118173.6615
etort-23 etort-157 108150.2145
etort-23 etort-158 104359.1427
etort-23 etort-159 105382.1988
etort-23 etort-161 105153.1681
etort-23 etort-162 103304.9025
etort-23 etort-163 106044.2636
etort-23 etort-164 104843.2792
etort-23 etort-166 107326.6853
etort-23 etort-167 109214.6518
etort-23 etort-168 108132.4477
etort-23 etort-169 111333.7586
etort-23 etort-170 121801.5392
etort-23 etort-172 120405.9258
etort-23 etort-173 121461.5618
etort-23 etort-174 120471.3097
etort-23 etort-175 119724.41
etort-23 etort-176 119189.805
etort-23 etort-177 118034.7122
etort-23 etort-178 118593.3292
etort-23 etort-179 117973.9098
etort-23 etort-180 118901.179
etort-23 etort-181 120144.7239
etort-23 etort-182 115840.768
etort-23 etort-183 115358.9461
etort-23 etort-184 117568.7769
etort-23 etort-185 116883.1428
etort-23 etort-186 122362.2742
etort-23 etort-187 118790.6264
etort-24 etort-25 17832.60006
etort-24 etort-26 245084.4583
etort-24 etort-27 72711.03912
etort-24 etort-28 80603.22875
etort-24 etort-30 182634.8102
etort-24 etort-31 287289.9154
etort-24 etort-32 180846.2628
etort-24 etort-33 180900.3296
etort-24 etort-34 224343.8661
etort-24 etort-35 169455.1422
etort-24 etort-36 110600.235
etort-24 etort-37 165490.4185
etort-24 etort-38 217271.3806
etort-24 etort-39 229052.1425
etort-24 etort-40 206785.7263
etort-24 etort-41 185872.4033
etort-24 etort-42 183995.3007
etort-24 etort-43 137036.1813
etort-24 etort-44 137464.0997
etort-24 etort-45 150162.9321
etort-24 etort-46 128302.4835
etort-24 etort-47 130127.3689
etort-24 etort-48 129483.3594
etort-24 etort-49 110740.1575
etort-24 etort-50 113215.0574
etort-24 etort-51 112888.7676
etort-24 etort-52 134024.2697
etort-24 etort-53 240839.593
etort-24 etort-54 135707.4692
etort-24 etort-55 130752.8497
etort-24 etort-56 105107.565
etort-24 etort-57 218833.8095
etort-24 etort-58 275697.5271
etort-24 etort-59 179924.9483
etort-24 etort-60 78704.47147
etort-24 etort-61 198654.1005
etort-24 etort-62 196127.4817
etort-24 etort-63 168427.2961
etort-24 etort-64 150596.2595
etort-24 etort-65 186891.508
etort-24 etort-66 140997.1252
etort-24 etort-67 149664.8679
etort-24 etort-68 142188.7693
etort-24 etort-69 69403.31855
etort-24 etort-70 112497.0767
etort-24 etort-71 212900.0474
etort-24 etort-72 222895.9041
etort-24 etort-73 174320.5582
etort-24 etort-74 60850.13802
etort-24 etort-75 106527.04
etort-24 etort-76 108208.5892
etort-24 etort-77 120471.1551
etort-24 etort-78 170469.6165
etort-24 etort-79 130283.9818
etort-24 etort-80 128055.6758
etort-24 etort-81 132110.5443
etort-24 etort-82 133751.1977
etort-24 etort-83 133759.6171
etort-24 etort-84 133715.2929
etort-24 etort-85 131790.7652
etort-24 etort-86 255275.0216
etort-24 etort-87 138275.7458
etort-24 etort-88 118801.7088
etort-24 etort-89 134886.1943
etort-24 etort-90 136267.684
etort-24 etort-91 117884.0945
etort-24 etort-92 111602.6296
etort-24 etort-93 112337.654
etort-24 etort-94 109407.0509
etort-24 etort-95 154053.2309
etort-24 etort-96 137486.6867
etort-24 etort-97 218904.912
etort-24 etort-98 185962.1136
etort-24 etort-99 193780.5534
etort-24 etort-100 232766.3951
etort-24 etort-102 196401.9587
etort-24 etort-103 148872.638
etort-24 etort-104 185015.5599
etort-24 etort-105 203108.7633
etort-24 etort-106 269058.9093
etort-24 etort-107 269199.4188
etort-24 etort-108 290750.5158
etort-24 etort-109 233003.8126
etort-24 etort-110 261711.7674
etort-24 etort-111 251446.5446
etort-24 etort-112 189637.4576
etort-24 etort-113 168053.8143
etort-24 etort-115 164915.2887
etort-24 etort-116 177255.6802
etort-24 etort-117 188913.3106
etort-24 etort-119 87618.71645
etort-24 etort-120 52749.10082
etort-24 etort-121 200791.5237
etort-24 etort-122 202780.4304
etort-24 etort-123 201222.3268
etort-24 etort-124 205850.5571
etort-24 etort-125 199406.4181
etort-24 etort-126 210793.7917
etort-24 etort-127 209425.6806
etort-24 etort-128 208418.9733
etort-24 etort-129 212365.0377
etort-24 etort-130 129527.4188
etort-24 etort-131 135998.4431
etort-24 etort-132 127022.5423
etort-24 etort-133 132579.3312
etort-24 etort-134 128094.8639
etort-24 etort-135 129375.7775
etort-24 etort-136 131653.2101
etort-24 etort-137 130834.8062
etort-24 etort-138 125808.6898
etort-24 etort-139 129004.8908
etort-24 etort-140 131220.7504
etort-24 etort-141 126717.4032
etort-24 etort-142 130384.6778
etort-24 etort-143 126209.4019
etort-24 etort-144 129337.2998
etort-24 etort-145 126589.2236
etort-24 etort-146 126205.5667
etort-24 etort-147 134327.6188
etort-24 etort-148 147370.8235
etort-24 etort-149 142838.7124
etort-24 etort-150 129020.2592
etort-24 etort-151 145196.6831
etort-24 etort-152 142575.9357
etort-24 etort-153 140572.9937
etort-24 etort-154 143276.6875
etort-24 etort-155 141538.8507
etort-24 etort-156 145660.2668
etort-24 etort-157 131728.8772
etort-24 etort-158 127757.8082
etort-24 etort-159 132214.7476
etort-24 etort-161 132600.8018
etort-24 etort-162 130281.513
etort-24 etort-163 130071.1556
etort-24 etort-164 129055.4549
etort-24 etort-166 131313.5619
etort-24 etort-167 133411.7889
etort-24 etort-168 131343.8505
etort-24 etort-169 134279.9714
etort-24 etort-170 145798.0137
etort-24 etort-172 145231.6675
etort-24 etort-173 145740.9362
etort-24 etort-174 144111.0299
etort-24 etort-175 143428.2316
etort-24 etort-176 142695.2342
etort-24 etort-177 141974.0468
etort-24 etort-178 142319.9713
etort-24 etort-179 142350.6403
etort-24 etort-180 142110.719
etort-24 etort-181 143162.2287
etort-24 etort-182 139933.1487
etort-24 etort-183 139691.5947
etort-24 etort-184 141770.842
etort-24 etort-185 141406.0021
etort-24 etort-186 145081.4253
etort-24 etort-187 143587.3396
etort-25 etort-26 228126.9551
etort-25 etort-27 85588.06801
etort-25 etort-28 95213.38488
etort-25 etort-30 173487.717
etort-25 etort-31 285669.32
etort-25 etort-32 170217.2904
etort-25 etort-33 165802.8698
etort-25 etort-34 207891.3349
etort-25 etort-35 160459.8625
etort-25 etort-36 115962.7192
etort-25 etort-37 177114.1216
etort-25 etort-38 216508.6442
etort-25 etort-39 212868.327
etort-25 etort-40 191039.4812
etort-25 etort-41 172051.7702
etort-25 etort-42 171312.4824
etort-25 etort-43 121917.4931
etort-25 etort-44 122514.0396
etort-25 etort-45 134523.5408
etort-25 etort-46 117221.3918
etort-25 etort-47 119095.2502
etort-25 etort-48 118713.5311
etort-25 etort-49 96916.1996
etort-25 etort-50 99244.69986
etort-25 etort-51 98646.09945
etort-25 etort-52 118807.8906
etort-25 etort-53 236733.1015
etort-25 etort-54 121100.1697
etort-25 etort-55 120047.7928
etort-25 etort-56 99295.75872
etort-25 etort-57 201297.4749
etort-25 etort-58 280638.767
etort-25 etort-59 173327.768
etort-25 etort-60 66401.88155
etort-25 etort-61 181456.3729
etort-25 etort-62 191697.8423
etort-25 etort-63 150640.5175
etort-25 etort-64 133388.0235
etort-25 etort-65 169396.9339
etort-25 etort-66 124540.6833
etort-25 etort-67 132974.5593
etort-25 etort-68 125256.6617
etort-25 etort-69 52219.33206
etort-25 etort-70 98903.39906
etort-25 etort-71 195320.1598
etort-25 etort-72 205738.4959
etort-25 etort-73 156488.8544
etort-25 etort-74 44116.93147
etort-25 etort-75 92797.83481
etort-25 etort-76 94422.31415
etort-25 etort-77 103418.6829
etort-25 etort-78 175264.3379
etort-25 etort-79 129129.6699
etort-25 etort-80 128538.3189
etort-25 etort-81 122404.2526
etort-25 etort-82 123856.7896
etort-25 etort-83 123941.2294
etort-25 etort-84 123553.5192
etort-25 etort-85 121697.1048
etort-25 etort-86 257250.3509
etort-25 etort-87 137669.1238
etort-25 etort-88 105761.4932
etort-25 etort-89 124963.2044
etort-25 etort-90 126659.1621
etort-25 etort-91 104492.4763
etort-25 etort-92 102683.3559
etort-25 etort-93 114272.0014
etort-25 etort-94 103998.4684
etort-25 etort-95 150730.1004
etort-25 etort-96 120776.128
etort-25 etort-97 202862.2224
etort-25 etort-98 169498.6482
etort-25 etort-99 178184.2634
etort-25 etort-100 216290.5727
etort-25 etort-102 179707.6097
etort-25 etort-103 131820.462
etort-25 etort-104 169038.4637
etort-25 etort-105 187062.8621
etort-25 etort-106 251300.7976
etort-25 etort-107 251505.5114
etort-25 etort-108 272963.9488
etort-25 etort-109 215409.9955
etort-25 etort-110 244130.3337
etort-25 etort-111 233801.7741
etort-25 etort-112 182568.7707
etort-25 etort-113 161244.7064
etort-25 etort-115 150442.8332
etort-25 etort-116 162980.213
etort-25 etort-117 175482.4869
etort-25 etort-119 93153.99491
etort-25 etort-120 63305.96435
etort-25 etort-121 183004.89
etort-25 etort-122 184978.2245
etort-25 etort-123 183415.5396
etort-25 etort-124 188056.6935
etort-25 etort-125 181591.5786
etort-25 etort-126 193068.488
etort-25 etort-127 191682.7974
etort-25 etort-128 190674.1573
etort-25 etort-129 194635.9188
etort-25 etort-130 121849.0354
etort-25 etort-131 129246.1219
etort-25 etort-132 119691.0535
etort-25 etort-133 124683.3292
etort-25 etort-134 120169.2206
etort-25 etort-135 121174.557
etort-25 etort-136 124183.9702
etort-25 etort-137 122542.9874
etort-25 etort-138 118488.8131
etort-25 etort-139 122090.7193
etort-25 etort-140 123610.0988
etort-25 etort-141 119873.1034
etort-25 etort-142 123238.0349
etort-25 etort-143 118107.7488
etort-25 etort-144 120949.8387
etort-25 etort-145 118887.1902
etort-25 etort-146 119129.992
etort-25 etort-147 127298.9917
etort-25 etort-148 138483.122
etort-25 etort-149 134527.8498
etort-25 etort-150 121931.5563
etort-25 etort-151 136104.2025
etort-25 etort-152 134044.822
etort-25 etort-153 132185.5307
etort-25 etort-154 134557.6948
etort-25 etort-155 133219.758
etort-25 etort-156 136944.911
etort-25 etort-157 124605.8578
etort-25 etort-158 120667.6043
etort-25 etort-159 123673.7849
etort-25 etort-161 123791.6596
etort-25 etort-162 121657.8809
etort-25 etort-163 122735.2407
etort-25 etort-164 121627.7015
etort-25 etort-166 124008.726
etort-25 etort-167 126037.8992
etort-25 etort-168 124375.8139
etort-25 etort-169 127458.9155
etort-25 etort-170 138629.7421
etort-25 etort-172 137694.021
etort-25 etort-173 138447.9728
etort-25 etort-174 137084.1991
etort-25 etort-175 136367.2032
etort-25 etort-176 135714.2542
etort-25 etort-177 134796.7089
etort-25 etort-178 135238.8507
etort-25 etort-179 134985.1068
etort-25 etort-180 135253.4812
etort-25 etort-181 136398.5355
etort-25 etort-182 132669.8404
etort-25 etort-183 132320.8771
etort-25 etort-184 134476.6073
etort-25 etort-185 133967.8079
etort-25 etort-186 138465.4105
etort-25 etort-187 136048.3008
etort-26 etort-27 309645.7392
etort-26 etort-28 321594.0649
etort-26 etort-30 155517.2009
etort-26 etort-31 290737.8603
etort-26 etort-32 138055.9435
etort-26 etort-33 80500.51818
etort-26 etort-34 27535.8809
etort-26 etort-35 157713.1442
etort-26 etort-36 261353.1227
etort-26 etort-37 341374.6023
etort-26 etort-38 259005.3093
etort-26 etort-39 31323.9036
etort-26 etort-40 53294.74804
etort-26 etort-41 95029.1215
etort-26 etort-42 111312.0286
etort-26 etort-43 115316.9581
etort-26 etort-44 116043.8854
etort-26 etort-45 100277.9516
etort-26 etort-46 150444.5773
etort-26 etort-47 149918.7353
etort-26 etort-48 152197.6401
etort-26 etort-49 144717.3751
etort-26 etort-50 141963.8903
etort-26 etort-51 140856.7636
etort-26 etort-52 117358.9656
etort-26 etort-53 232807.0527
etort-26 etort-54 119815.1962
etort-26 etort-55 152109.8315
etort-26 etort-56 193072.7021
etort-26 etort-57 112769.5755
etort-26 etort-58 358993.8656
etort-26 etort-59 183630.9668
etort-26 etort-60 215173.6354
etort-26 etort-61 130222.0802
etort-26 etort-62 210649.1877
etort-26 etort-63 107195.2592
etort-26 etort-64 141108.7253
etort-26 etort-65 118777.7417
etort-26 etort-66 161004.8573
etort-26 etort-67 153896.3889
etort-26 etort-68 151124.3033
etort-26 etort-69 188812.0882
etort-26 etort-70 144506.3016
etort-26 etort-71 109966.595
etort-26 etort-72 132858.0022
etort-26 etort-73 95650.33742
etort-26 etort-74 197925.8193
etort-26 etort-75 148589.5335
etort-26 etort-76 146953.1337
etort-26 etort-77 124710.938
etort-26 etort-78 287001.7441
etort-26 etort-79 223713.7183
etort-26 etort-80 234943.3511
etort-26 etort-81 159256.454
etort-26 etort-82 157192.5742
etort-26 etort-83 157790.4772
etort-26 etort-84 155092.926
etort-26 etort-85 156372.6084
etort-26 etort-86 311606.4592
etort-26 etort-87 229534.4807
etort-26 etort-88 142923.6323
etort-26 etort-89 156555.599
etort-26 etort-90 158616.5886
etort-26 etort-91 141496.5285
etort-26 etort-92 172488.473
etort-26 etort-93 240489.952
etort-26 etort-94 194680.0507
etort-26 etort-95 210886.4891
etort-26 etort-96 107739.8437
etort-26 etort-97 39995.87304
etort-26 etort-98 61110.6491
etort-26 etort-99 64589.47335
etort-26 etort-100 21650.05434
etort-26 etort-102 49458.90117
etort-26 etort-103 96323.13027
etort-26 etort-104 66604.54076
etort-26 etort-105 50859.08788
etort-26 etort-106 102723.7266
etort-26 etort-107 110684.536
etort-26 etort-108 108959.2986
etort-26 etort-109 109761.7263
etort-26 etort-110 117974.1136
etort-26 etort-111 109299.8642
etort-26 etort-112 179933.6919
etort-26 etort-113 180258.7136
etort-26 etort-115 98834.99682
etort-26 etort-116 93318.87065
etort-26 etort-117 99353.12614
etort-26 etort-119 298676.6824
etort-26 etort-120 285499.0707
etort-26 etort-121 93177.57898
etort-26 etort-122 90124.21231
etort-26 etort-123 89758.58705
etort-26 etort-124 90702.32147
etort-26 etort-125 88710.15297
etort-26 etort-126 98299.35459
etort-26 etort-127 96640.93199
etort-26 etort-128 96599.12075
etort-26 etort-129 97695.57229
etort-26 etort-130 175494.4319
etort-26 etort-131 181600.6422
etort-26 etort-132 178589.2024
etort-26 etort-133 173183.7872
etort-26 etort-134 173970.561
etort-26 etort-135 171596.105
etort-26 etort-136 176658.1192
etort-26 etort-137 170541.6676
etort-26 etort-138 178922.0113
etort-26 etort-139 181314.3599
etort-26 etort-140 175659.1593
etort-26 etort-141 182207.6482
etort-26 etort-142 179340.1673
etort-26 etort-143 173148.4628
etort-26 etort-144 170204.3259
etort-26 etort-145 175971.0016
etort-26 etort-146 180615.599
etort-26 etort-147 179635.3073
etort-26 etort-148 161844.783
etort-26 etort-149 167765.7779
etort-26 etort-150 180010.0715
etort-26 etort-151 160498.8135
etort-26 etort-152 165935.1963
etort-26 etort-153 167558.1001
etort-26 etort-154 164177.5286
etort-26 etort-155 167941.6072
etort-26 etort-156 163717.4113
etort-26 etort-157 179296.9224
etort-26 etort-158 180222.5489
etort-26 etort-159 168269.9859
etort-26 etort-161 166080.9896
etort-26 etort-162 168159.4259
etort-26 etort-163 177966.2369
etort-26 etort-164 177470.8057
etort-26 etort-166 177977.318
etort-26 etort-167 177081.5979
etort-26 etort-168 180540.8974
etort-26 etort-169 181265.1744
etort-26 etort-170 177180.9697
etort-26 etort-172 174049.3909
etort-26 etort-173 176109.3018
etort-26 etort-174 178538.4687
etort-26 etort-175 178309.6185
etort-26 etort-176 179051.6811
etort-26 etort-177 177477.2682
etort-26 etort-178 178247.1935
etort-26 etort-179 175854.9112
etort-26 etort-180 180139.684
etort-26 etort-181 180839.2676
etort-26 etort-182 177002.8093
etort-26 etort-183 176150.0134
etort-26 etort-184 176522.005
etort-26 etort-185 175363.4942
etort-26 etort-186 181966.7674
etort-26 etort-187 174234.8371
etort-27 etort-28 15467.08198
etort-27 etort-30 254804.6625
etort-27 etort-31 349603.4478
etort-27 etort-32 253500.9455
etort-27 etort-33 251110.551
etort-27 etort-34 291165.087
etort-27 etort-35 241589.6568
etort-27 etort-36 163744.8313
etort-27 etort-37 192037.4463
etort-27 etort-38 278940.0286
etort-27 etort-39 296727.75
etort-27 etort-40 275683.3482
