"etort","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10"
"etort-24",-0.0409240022515339,-0.0305786148563656,-0.0557835529033288,0.0163570219846864,-0.00733368399583249,-0.0353556541411486,-0.0035903961497406,0.00223037557837724,-0.0188899918673187,0.00439398339804482
"etort-25",-0.0535317766249829,-0.0445890004103105,-0.093560177558906,0.0315353111724124,-0.00448929690361101,-0.0565601190789942,-0.00367925953807346,-0.00632209553113458,-0.0302959627423172,0.00495114163414084
"etort-26",-0.0520401150218083,-0.0269258469308195,0.0653789269051908,-0.0284350807062835,0.0149869605853995,-0.00158558362080965,-0.00063416605096181,0.00182608295541739,-0.00287895604698262,0.00165107760142524
"etort-27",-0.0634022242781604,-0.0513223057897235,-0.114334082155607,0.0273059162363212,-0.012495747717435,-0.0724094615682906,-0.000326162458022694,0.000650788743096764,-0.0395423388121567,0.015221488067068
"etort-28",-0.0630830932724909,-0.0445636639150441,-0.101564386987169,0.0262321761209456,-0.00687398441398418,-0.0657809108815185,-0.00279948725518112,0.000675545274808065,-0.0322312162441132,0.011423950403364
"etort-33",-0.0426738547715304,-0.0275036289875824,0.0574156782017603,-0.02073571899334,0.0139150941883241,-0.00680163261672849,-0.00420189730564884,0.00284872982562173,-0.00324550235743947,-0.00160689706209022
"etort-34",-0.0486197102932764,-0.0274305280643866,0.0631009298033363,-0.0230889054474069,0.0122100576130517,-0.00289822832999022,-0.00281717997558804,0.00285091345727232,-0.0052367382862651,-0.00110637127258398
"etort-39",-0.0502642210605487,-0.0304338901486443,0.0663011530528725,-0.0252642815524872,0.0159108454379983,-0.00218596089412924,-0.00193454626959485,0.00615143294609653,-0.00922488666336402,-0.00165776134540218
"etort-40",-0.0517070026666364,-0.0313591223884779,0.0700795922598662,-0.0272684687243917,0.0152165328893586,-0.00682441492294056,-0.00378258058465813,0.00365488999948496,-0.0055780690817949,-0.00503541728269133
"etort-41",-0.0705085607556508,-0.0680316502997161,0.178396146579213,-0.0600335899362876,0.0567701087969762,-0.0312456982546711,-0.00179491929997212,-0.00372065008267381,-0.0369169042249624,0.0136434954237697
