"etort1","etort2","distance"
"etort-134","etort-157",7451.47443621998
"etort-135","etort-157",8964.52177932775
"etort-136","etort-157",2734.61812051425
"etort-137","etort-157",9377.2779090826
"etort-138","etort-157",6203.13940088223
"etort-139","etort-157",3072.19349827431
"etort-140","etort-157",3909.33955579176
"etort-141","etort-157",5310.57746037443
"etort-142","etort-157",1367.5757198421
"etort-143","etort-157",9686.27235864333
"etort-144","etort-157",10421.4511772317
"etort-145","etort-157",7039.1447497638
"etort-146","etort-157",5505.95603310959
"etort-147","etort-157",2748.17074247229
"etort-148","etort-157",20999.1624752699
"etort-149","etort-157",14381.6455352534
"etort-150","etort-157",2701.46242908418
"etort-151","etort-157",20778.5170358074
"etort-152","etort-157",15457.7476180396
"etort-153","etort-157",13236.6529340053
"etort-154","etort-157",17095.5508314179
"etort-155","etort-157",13478.7343254676
"etort-156","etort-157",18738.953072225
"etort-157","etort-157",0
"etort-15","etort-158",131429.58197544
"etort-17","etort-158",197409.194080174
"etort-31","etort-158",172760.967223915
"etort-36","etort-158",83513.9395195128
"etort-37","etort-158",161643.344831798
"etort-38","etort-158",110301.553410518
"etort-46","etort-158",32227.4223166946
"etort-47","etort-158",32005.0482993366
"etort-48","etort-158",29649.5820563307
"etort-49","etort-158",57473.9773908319
"etort-51","etort-158",61299.5190499051
"etort-53","etort-158",118387.674283641
"etort-55","etort-158",29263.3536517774
"etort-56 (sheared2)","etort-158",23630.0126123286
"etort-58","etort-158",198866.17096343
"etort-59","etort-158",52527.7598710727
"etort-62","etort-158",73826.81515042
"etort-78","etort-158",109345.25234351
"etort-79","etort-158",43790.4183656947
"etort-80","etort-158",54714.8816766586
"etort-81","etort-158",21130.344155216
"etort-82","etort-158",23084.8754715808
"etort-83","etort-158",22467.2443472034
"etort-84","etort-158",25279.4808539039
"etort-85","etort-158",24262.9603037538
"etort-86","etort-158",160845.544677967
"etort-87","etort-158",50691.4399049171
"etort-89","etort-158",23663.0430645077
"etort-90","etort-158",21662.2930546681
"etort-93","etort-158",61593.1271576519
"etort-94","etort-158",20967.7012964798
"etort-95","etort-158",41481.3848240349
"etort-112","etort-158",61782.7940795416
"etort-113","etort-158",40457.0697459057
"etort-130","etort-158",4755.96683058484
"etort-131","etort-158",8811.57667062811
"etort-132","etort-158",2021.77491396247
"etort-133","etort-158",7677.39587470156
"etort-134","etort-158",6410.53886816105
"etort-135","etort-158",8661.41484816545
"etort-136","etort-158",4718.39743943302
"etort-137","etort-158",9680.9425310085
"etort-138","etort-158",2696.83722400884
"etort-139","etort-158",1892.63868809811
"etort-140","etort-158",5138.31126366638
"etort-141","etort-158",2065.1608128237
"etort-142","etort-158",2631.23694021823
"etort-143","etort-158",7990.55214723599
"etort-144","etort-158",10103.7545279634
"etort-145","etort-158",4883.51633524722
"etort-146","etort-158",1547.38713454582
"etort-147","etort-158",6612.79920706328
"etort-148","etort-158",23954.1106176949
"etort-149","etort-158",17533.7011862817
"etort-150","etort-158",1262.20445357311
"etort-151","etort-158",23361.8838746179
"etort-152","etort-158",18338.1777693083
"etort-153","etort-158",16047.2790026044
"etort-154","etort-158",19848.5661719708
"etort-155","etort-158",16491.2227317171
"etort-156","etort-158",21718.8281468924
"etort-157","etort-158",3958.58819926844
"etort-158","etort-158",0
"etort-15","etort-159",134617.703704046
"etort-17","etort-159",200914.717191992
"etort-31","etort-159",176405.916347118
"etort-36","etort-159",95280.8711212956
"etort-37","etort-159",173628.342850894
"etort-38","etort-159",116645.207968393
"etort-46","etort-159",22019.559668642
"etort-47","etort-159",21382.0905334389
"etort-48","etort-159",19135.3308190663
"etort-49","etort-159",50472.5289663268
"etort-51","etort-159",53859.0168915474
"etort-53","etort-159",120100.291486065
"etort-55","etort-159",18444.1481651175
"etort-56 (sheared2)","etort-159",32022.3000259792
"etort-58","etort-159",207857.603138937
"etort-59","etort-159",51890.8630864674
"etort-62","etort-159",76621.9150652425
"etort-78","etort-159",120624.866677213
"etort-79","etort-159",55548.1676570037
"etort-80","etort-159",66628.1856124925
"etort-81","etort-159",9726.18304544302
"etort-82","etort-159",11409.4513948671
"etort-83","etort-159",10761.4474842523
"etort-84","etort-159",13708.9722208092
"etort-85","etort-159",13058.4916896238
"etort-86","etort-159",168319.67882756
"etort-87","etort-159",62078.9490723918
"etort-89","etort-159",11839.4703917814
"etort-90","etort-159",9671.37599691203
"etort-93","etort-159",73459.1168665694
"etort-94","etort-159",30758.2255827576
"etort-95","etort-159",49821.8866915625
"etort-112","etort-159",59778.5957304942
"etort-113","etort-159",39861.4168840763
"etort-130","etort-159",7239.20381259897
"etort-131","etort-159",15204.2281137272
"etort-132","etort-159",10549.0657279013
"etort-133","etort-159",5271.32803933202
"etort-134","etort-159",6199.75926295083
"etort-135","etort-159",3812.45112478239
"etort-136","etort-159",8600.09994698588
"etort-137","etort-159",2372.5597702232
"etort-138","etort-159",11160.8680823272
"etort-139","etort-159",13041.6599951816
"etort-140","etort-159",7484.79856056063
"etort-141","etort-159",14023.5761085344
"etort-142","etort-159",11140.9350820447
"etort-143","etort-159",6740.92309295841
"etort-144","etort-159",3056.6227484716
"etort-145","etort-159",8409.51401995419
"etort-146","etort-159",12592.2512743331
"etort-147","etort-159",12528.5790971173
"etort-148","etort-159",15255.4538283104
"etort-149","etort-159",10902.9658159384
"etort-150","etort-159",11732.3877745003
"etort-151","etort-159",13547.3467808105
"etort-152","etort-159",10351.9171326328
"etort-153","etort-159",8523.97903075443
"etort-154","etort-159",11059.5604739662
"etort-155","etort-159",9609.10270127869
"etort-156","etort-159",13420.3906621508
"etort-157","etort-159",11332.1300512401
"etort-158","etort-159",11992.428124647
"etort-159","etort-159",0
"etort-15","etort-161",135822.982179481
"etort-17","etort-161",202139.870301469
"etort-31","etort-161",177661.654353992
"etort-36","etort-161",97293.7871903535
"etort-37","etort-161",175754.176545655
"etort-38","etort-161",118330.233365625
"etort-46","etort-161",20022.3014641208
"etort-47","etort-161",19309.6825626868
"etort-48","etort-161",17096.9957160368
"etort-49","etort-161",48929.7087925842
"etort-51","etort-161",52228.6442515066
"etort-53","etort-161",121078.113461031
"etort-55","etort-161",16350.5386917823
"etort-56 (sheared2)","etort-161",33434.1626028939
"etort-58","etort-161",209857.820242976
"etort-59","etort-161",52625.6945173081
"etort-62","etort-161",77836.4646824168
"etort-78","etort-161",122835.961053371
"etort-79","etort-161",57758.347392906
"etort-80","etort-161",68820.5988033769
"etort-81","etort-161",7574.14611545009
"etort-82","etort-161",9200.00199586856
"etort-83","etort-161",8549.9336973512
"etort-84","etort-161",11507.4117578965
"etort-85","etort-161",10922.7779128422
"etort-86","etort-161",170136.352557299
"etort-87","etort-161",64294.8755378503
"etort-89","etort-161",9622.89073031819
"etort-90","etort-161",7530.94752230891
"etort-93","etort-161",75515.4853012181
"etort-94","etort-161",32419.1090890189
"etort-95","etort-161",51821.9783596853
"etort-112","etort-161",60227.8450591255
"etort-113","etort-161",40687.5141559222
"etort-130","etort-161",9408.12370994056
"etort-131","etort-161",17295.488734044
"etort-132","etort-161",12633.6286554658
"etort-133","etort-161",7452.15175311393
"etort-134","etort-161",8149.53795625387
"etort-135","etort-161",5709.23210321176
"etort-136","etort-161",10812.9265728592
"etort-137","etort-161",4469.09631096606
"etort-138","etort-161",13169.0895763286
"etort-139","etort-161",15242.761156312
"etort-140","etort-161",9701.76422708741
"etort-141","etort-161",16163.4943221196
"etort-142","etort-161",13356.4626589801
"etort-143","etort-161",8247.20719262964
"etort-144","etort-161",4575.49964227665
"etort-145","etort-161",10328.0894866774
"etort-146","etort-161",14679.9200037692
"etort-147","etort-161",14667.3483041977
"etort-148","etort-161",14723.0198580852
"etort-149","etort-161",11306.2030817447
"etort-150","etort-161",13928.0258804197
"etort-151","etort-161",12673.6340292141
"etort-152","etort-161",10378.6934381166
"etort-153","etort-161",8921.55796745839
"etort-154","etort-161",10734.4324169802
"etort-155","etort-161",10074.0584037837
"etort-156","etort-161",13113.1561644679
"etort-157","etort-161",13543.0707216464
"etort-158","etort-161",14148.5006966116
"etort-159","etort-161",2216.99132094449
"etort-161","etort-161",0
"etort-15","etort-162",136580.086377467
"etort-17","etort-162",202867.214176105
"etort-31","etort-162",178346.700911744
"etort-36","etort-162",94856.7511038061
"etort-37","etort-162",173499.342840841
"etort-38","etort-162",118328.907715934
"etort-46","etort-162",20827.4688040709
"etort-47","etort-162",20340.792649956
"etort-48","etort-162",18036.2626085865
"etort-49","etort-162",48723.7504146051
"etort-51","etort-162",52175.0861641969
"etort-53","etort-162",122132.02922976
"etort-55","etort-162",17470.9749496305
"etort-56 (sheared2)","etort-162",30745.7640744077
"etort-58","etort-162",209158.009614964
"etort-59","etort-162",53965.8593111265
"etort-62","etort-162",78585.7661412554
"etort-78","etort-162",121247.75877942
"etort-79","etort-162",55880.5921150716
"etort-80","etort-162",66806.6329769069
"etort-81","etort-162",9047.08570768948
"etort-82","etort-162",10984.5175192631
"etort-83","etort-162",10371.6238094443
"etort-84","etort-162",13182.3964278253
"etort-85","etort-162",12257.3162214337
"etort-86","etort-162",169871.567827578
"etort-87","etort-162",62633.5403501238
"etort-89","etort-162",11597.669268509
"etort-90","etort-162",9914.17007142274
"etort-93","etort-162",73141.6377059683
"etort-94","etort-162",29766.5446142149
"etort-95","etort-162",51153.6662701309
"etort-112","etort-162",61861.5574012114
"etort-113","etort-162",41927.7668715865
"etort-130","etort-162",7499.89728889601
"etort-131","etort-162",16444.7310152803
"etort-132","etort-162",10422.3293564962
"etort-133","etort-162",6436.80267622854
"etort-134","etort-162",5816.17232893986
"etort-135","etort-162",3442.16178720662
"etort-136","etort-162",9411.18829648824
"etort-137","etort-162",2764.57406261875
"etort-138","etort-162",10822.2587210353
"etort-139","etort-162",13395.0617153068
"etort-140","etort-162",8209.2443735495
"etort-141","etort-162",14047.7559395541
"etort-142","etort-162",11698.8593254866
"etort-143","etort-162",5596.38069276941
"etort-144","etort-162",2061.64435268131
"etort-145","etort-162",7907.03815085322
"etort-146","etort-162",12452.2962957078
"etort-147","etort-162",13668.3981868171
"etort-148","etort-162",17081.1746877673
"etort-149","etort-162",12970.574973064
"etort-150","etort-162",12059.1958512517
"etort-151","etort-162",15196.9750920531
"etort-152","etort-162",12349.541046235
"etort-153","etort-162",10584.5795553079
"etort-154","etort-162",12953.1517228174
"etort-155","etort-162",11680.6034338411
"etort-156","etort-162",15329.470211775
"etort-157","etort-162",12117.3869507965
"etort-158","etort-162",12102.2789902742
"etort-159","etort-162",2084.24602623363
"etort-161","etort-162",2688.41240305455
"etort-162","etort-162",0
"etort-15","etort-163",130448.833202051
"etort-17","etort-163",196535.029175923
"etort-31","etort-163",171912.211628062
"etort-36","etort-163",86206.3947654781
"etort-37","etort-163",164116.986293194
"etort-38","etort-163",110135.852002667
"etort-46","etort-163",30835.170203399
"etort-47","etort-163",30464.3716144413
"etort-48","etort-163",28134.0772233419
"etort-49","etort-163",57175.5013080487
"etort-51","etort-163",60888.6360595028
"etort-53","etort-163",117059.419094466
"etort-55","etort-163",27634.0587993423
"etort-56 (sheared2)","etort-163",26330.7342089317
"etort-58","etort-163",199587.50348099
"etort-59","etort-163",50604.1717941329
"etort-62","etort-163",72683.0157273213
"etort-78","etort-163",111055.736345279
"etort-79","etort-163",45836.3851387583
"etort-80","etort-163",56936.1430916276
"etort-81","etort-163",19213.1784839281
"etort-82","etort-163",21050.2134858908
"etort-83","etort-163",20413.4426450889
"etort-84","etort-163",23308.4708402006
"etort-85","etort-163",22451.376951724
"etort-86","etort-163",161049.160537711
"etort-87","etort-163",52453.2460722451
"etort-89","etort-163",21537.4032852982
"etort-90","etort-163",19336.1678462723
"etort-93","etort-163",64235.3128995952
"etort-94","etort-163",23811.5440122547
"etort-95","etort-163",41832.3461842802
"etort-112","etort-163",59650.861106116
"etort-113","etort-163",38479.3153281964
"etort-130","etort-163",2762.44993286425
"etort-131","etort-163",7744.53062326154
"etort-132","etort-163",3043.76983458377
"etort-133","etort-163",4950.5229442491
"etort-134","etort-163",5115.90459618824
"etort-135","etort-163",6875.23160210653
"etort-136","etort-163",1837.28508162991
"etort-137","etort-163",7547.35144821132
"etort-138","etort-163",4252.2197809544
"etort-139","etort-163",3356.67882715146
"etort-140","etort-163",2375.87552395064
"etort-141","etort-163",4862.2254458286
"etort-142","etort-163",1525.95191148355
"etort-143","etort-163",7285.6121714445
"etort-144","etort-163",8356.41474114213
"etort-145","etort-163",4625.42530432806
"etort-146","etort-163",4223.85207826842
"etort-147","etort-163",5030.97370642823
"etort-148","etort-163",21068.2378487899
"etort-149","etort-163",14657.6384192088
"etort-150","etort-163",2118.96734544339
"etort-151","etort-163",20507.159988582
"etort-152","etort-163",15452.8292152116
"etort-153","etort-163",13163.1428295904
"etort-154","etort-163",16971.0912780597
"etort-155","etort-163",13606.5931874583
"etort-156","etort-163",18832.5258919636
"etort-157","etort-163",2424.67073617936
"etort-158","etort-163",2886.30504525699
"etort-159","etort-163",9712.55455611747
"etort-161","etort-163",11922.0075773728
"etort-162","etort-163",10194.876575331
"etort-163","etort-163",0
"etort-15","etort-164",131725.23919137
"etort-17","etort-164",197813.241752437
"etort-31","etort-164",173190.647986303
"etort-36","etort-164",86323.2029492255
"etort-37","etort-164",164448.311624092
"etort-38","etort-164",111379.920891906
"etort-46","etort-164",29904.5097521516
"etort-47","etort-164",29589.625071477
"etort-48","etort-164",27247.5471664912
"etort-49","etort-164",55979.3310110426
"etort-51","etort-164",59712.0034947897
"etort-53","etort-164",118315.448501669
"etort-55","etort-164",26793.4047395063
"etort-56 (sheared2)","etort-164",25609.9865370438
"etort-58","etort-164",200686.490922868
"etort-59","etort-164",51769.0657536222
"etort-62","etort-164",73953.8244337117
"etort-78","etort-164",111831.669276233
"etort-79","etort-164",46442.9393422113
"etort-80","etort-164",57443.5951073155
"etort-81","etort-164",18498.7568428126
"etort-82","etort-164",20402.5577459536
"etort-83","etort-164",19776.1665641048
"etort-84","etort-164",22627.5639467511
"etort-85","etort-164",21687.9277654076
"etort-86","etort-164",162247.273110446
"etort-87","etort-164",53199.9682330248
"etort-89","etort-164",20944.3139998369
"etort-90","etort-164",18877.3281578042
"etort-93","etort-164",64409.3649233676
"etort-94","etort-164",23296.3500736738
"etort-95","etort-164",42995.382174221
"etort-112","etort-164",60753.2866457073
"etort-113","etort-164",39634.7178799249
"etort-130","etort-164",1976.00551866706
"etort-131","etort-164",9020.52026290264
"etort-132","etort-164",2114.00418631206
"etort-133","etort-164",4936.27508451523
"etort-134","etort-164",4043.37847840762
"etort-135","etort-164",6043.68201160588
"etort-136","etort-164",2594.07473034846
"etort-137","etort-164",6927.91364126208
"etort-138","etort-164",3292.44393232973
"etort-139","etort-164",3949.34952319907
"etort-140","etort-164",2514.05861675237
"etort-141","etort-164",4879.86908236844
"etort-142","etort-164",2627.92092603308
"etort-143","etort-164",6093.37910165404
"etort-144","etort-164",7519.10040828552
"etort-145","etort-164",3349.71407969887
"etort-146","etort-164",3779.06954146477
"etort-147","etort-164",6306.53224080983
"etort-148","etort-164",21432.4982675717
"etort-149","etort-164",15167.5614678591
"etort-150","etort-164",2612.51885029483
"etort-151","etort-164",20699.5352880255
"etort-152","etort-164",15818.1513611224
"etort-153","etort-164",13518.8580976113
"etort-154","etort-164",17262.93491357
"etort-155","etort-164",14056.4443329773
"etort-156","etort-164",19221.4340006307
"etort-157","etort-164",3690.55888842566
"etort-158","etort-164",2817.29036247153
"etort-159","etort-164",9206.56976121942
"etort-161","etort-164",11382.0976801478
"etort-162","etort-164",9451.70061421921
"etort-163","etort-164",1278.52868815166
"etort-164","etort-164",0
"etort-15","etort-166",129241.533081377
"etort-17","etort-166",195343.469548503
"etort-31","etort-166",170725.617525001
"etort-36","etort-166",86607.7639109586
"etort-37","etort-166",164297.416151309
"etort-38","etort-166",109103.77988629
"etort-46","etort-166",31394.7598235065
"etort-47","etort-166",30953.9502736858
"etort-48","etort-166",28641.6520718811
"etort-49","etort-166",58116.5139990019
"etort-51","etort-166",61793.2241977745
"etort-53","etort-166",115806.614282969
"etort-55","etort-166",28086.0515831223
"etort-56 (sheared2)","etort-166",27426.7578277477
"etort-58","etort-166",198828.685923232
"etort-59","etort-166",49324.4954584354
"etort-62","etort-166",71455.1309608468
"etort-78","etort-166",110743.808109814
"etort-79","etort-166",45743.9857804904
"etort-80","etort-166",56948.0326138477
"etort-81","etort-166",19538.6104799405
"etort-82","etort-166",21293.8749011287
"etort-83","etort-166",20647.7434443955
"etort-84","etort-166",23582.7465307752
"etort-85","etort-166",22822.7218909903
"etort-86","etort-166",160118.037784262
"etort-87","etort-166",52191.3539135735
"etort-89","etort-166",21719.0265418959
"etort-90","etort-166",19381.3500478625
"etort-93","etort-166",64587.6465488282
"etort-94","etort-166",24775.9311706817
"etort-95","etort-166",40979.6019392851
"etort-112","etort-166",58383.3298019718
"etort-113","etort-166",37200.7805806665
"etort-130","etort-166",3528.19742516546
"etort-131","etort-166",6624.26016023499
"etort-132","etort-166",4305.73118388866
"etort-133","etort-166",4790.31767197883
"etort-134","etort-166",5996.83159957708
"etort-135","etort-166",7451.41277268748
"etort-136","etort-166",1318.38063532455
"etort-137","etort-166",7884.76317665568
"etort-138","etort-166",5508.90732116299
"etort-139","etort-166",3682.85535775014
"etort-140","etort-166",2419.3905098068
"etort-141","etort-166",5603.64482049164
"etort-142","etort-166",1496.12641751729
"etort-143","etort-166",8282.15874227116
"etort-144","etort-166",8908.29402493758
"etort-145","etort-166",5804.10763630347
"etort-146","etort-166",5285.57908532232
"etort-147","etort-166",3836.50175792593
"etort-148","etort-166",20312.7549129035
"etort-149","etort-166",13800.3757240235
"etort-150","etort-166",2749.04394136586
"etort-151","etort-166",19906.3483761161
"etort-152","etort-166",14717.2952591893
"etort-153","etort-166",12450.2087676065
"etort-154","etort-166",16293.8466464465
"etort-155","etort-166",12806.9509907665
"etort-156","etort-166",18062.3601233881
"etort-157","etort-166",1513.31330182075
"etort-158","etort-166",3819.05000686374
"etort-159","etort-166",9887.84862727603
"etort-161","etort-166",12103.5250110989
"etort-162","etort-166",10616.0201628624
"etort-163","etort-166",1280.43907207222
"etort-164","etort-166",2508.99586064906
"etort-166","etort-166",0
"etort-15","etort-167",127753.833190944
"etort-17","etort-167",193906.671883994
"etort-31","etort-167",169306.694447016
"etort-36","etort-167",88115.3429300279
"etort-37","etort-167",165503.929409441
"etort-38","etort-167",108130.548045652
"etort-46","etort-167",31508.750855163
"etort-47","etort-167",30943.0346091784
"etort-48","etort-167",28672.1950099559
"etort-49","etort-167",58944.2124916253
"etort-51","etort-167",62537.8857868283
"etort-53","etort-167",114130.656519462
"etort-55","etort-167",28020.1086874919
"etort-56 (sheared2)","etort-167",29551.9893725362
"etort-58","etort-167",198456.830536374
"etort-59","etort-167",47382.6658536291
"etort-62","etort-167",69897.4588158611
"etort-78","etort-167",111208.958346933
"etort-79","etort-167",46601.5625800573
"etort-80","etort-167",57947.5878667802
"etort-81","etort-167",19309.1272189262
"etort-82","etort-167",20911.1261624759
"etort-83","etort-167",20254.6085434925
"etort-84","etort-167",23235.0564699166
"etort-85","etort-167",22645.4825159509
"etort-86","etort-167",159378.84835465
"etort-87","etort-167",52773.6370786725
"etort-89","etort-167",21230.0293640718
"etort-90","etort-167",18690.1369493379
"etort-93","etort-167",66042.7710364301
"etort-94","etort-167",26846.5766244028
"etort-95","etort-167",40471.3079456718
"etort-112","etort-167",56355.3944261734
"etort-113","etort-167",35243.4276568908
"etort-130","etort-167",4698.72441974669
"etort-131","etort-167",5762.3668685661
"etort-132","etort-167",6369.70265071527
"etort-133","etort-167",4325.0928366185
"etort-134","etort-167",7084.08605256228
"etort-135","etort-167",7940.35698667416
"etort-136","etort-167",1958.20109527259
"etort-137","etort-167",7948.88133979707
"etort-138","etort-167",7579.5700859552
"etort-139","etort-167",5497.59937201369
"etort-140","etort-167",2978.96992533521
"etort-141","etort-167",7608.92949722057
"etort-142","etort-167",3412.6738618628
"etort-143","etort-167",9475.45955282946
"etort-144","etort-167",9284.16785104134
"etort-145","etort-167",7439.58999930162
"etort-146","etort-167",7413.37698965022
"etort-147","etort-167",2964.30345575311
"etort-148","etort-167",18486.1633085456
"etort-149","etort-167",11885.9930967432
"etort-150","etort-167",4790.80874452891
"etort-151","etort-167",18268.5007183146
"etort-152","etort-167",12939.2449889671
"etort-153","etort-167",10719.311018779
"etort-154","etort-167",14578.1607619158
"etort-155","etort-167",10964.7785906636
"etort-156","etort-167",16226.6503519463
"etort-157","etort-167",2518.71464162814
"etort-158","etort-167",5928.3746668555
"etort-159","etort-167",9587.14437085012
"etort-161","etort-167",11745.639793485
"etort-162","etort-167",10705.2582224785
"etort-163","etort-167",3331.0340940958
"etort-164","etort-167",4400.10244918906
"etort-166","etort-167",2131.57061960041
"etort-167","etort-167",0
"etort-15","etort-168",127773.822589147
"etort-17","etort-168",193794.034963925
"etort-31","etort-168",169155.070959827
"etort-36","etort-168",84416.6255817442
"etort-37","etort-168",161871.986115631
"etort-38","etort-168",107059.372373271
"etort-46","etort-168",33978.585941555
"etort-47","etort-168",33564.2316059753
"etort-48","etort-168",31245.5675299825
"etort-49","etort-168",60346.9204553984
"etort-51","etort-168",64077.9529952501
"etort-53","etort-168",114644.513680242
"etort-55","etort-168",30706.4432346525
"etort-56 (sheared2)","etort-168",26832.5287734256
"etort-58","etort-168",196374.976556382
"etort-59","etort-168",48811.4183113796
"etort-62","etort-168",70118.7120604377
"etort-78","etort-168",108104.8720591
"etort-79","etort-168",43159.732638779
"etort-80","etort-168",54414.4693336303
"etort-81","etort-168",22176.7302288819
"etort-82","etort-168",23931.6670152261
"etort-83","etort-168",23284.9488003071
"etort-84","etort-168",26221.800202818
"etort-85","etort-168",25457.1373888667
"etort-86","etort-168",157880.393698663
"etort-87","etort-168",49557.5546838508
"etort-89","etort-168",24349.7592957039
"etort-90","etort-168",21979.4247641824
"etort-93","etort-168",62346.0483239404
"etort-94","etort-168",23762.4398041861
"etort-95","etort-168",38632.7783215559
"etort-112","etort-168",58144.1875883425
"etort-113","etort-168",36763.7479072743
"etort-130","etort-168",5949.48853140143
"etort-131","etort-168",5057.86964772601
"etort-132","etort-168",5300.44753114299
"etort-133","etort-168",7376.32167098571
"etort-134","etort-168",8328.48677134031
"etort-135","etort-168",10010.0196687856
"etort-136","etort-168",3928.85294244027
"etort-137","etort-168",10516.234233161
"etort-138","etort-168",6313.63672472879
"etort-139","etort-168",2346.02110674165
"etort-140","etort-168",5057.35724331946
"etort-141","etort-168",4655.30389047776
"etort-142","etort-168",1740.69537989592
"etort-143","etort-168",10460.0629314856
"etort-144","etort-168",11481.762286885
"etort-145","etort-168",7633.70113416076
"etort-146","etort-168",5254.06570368386
"etort-147","etort-168",2987.78320952587
"etort-148","etort-168",22120.204030033
"etort-149","etort-168",15472.6432392858
"etort-150","etort-168",2559.59381197207
"etort-151","etort-168",21964.1629860582
"etort-152","etort-168",16606.7268808944
"etort-153","etort-168",14405.2132209238
"etort-154","etort-168",18262.6800473671
"etort-155","etort-168",14607.4701840733
"etort-156","etort-168",19859.1098409551
"etort-157","etort-168",1248.03599163669
"etort-158","etort-168",3764.97932129822
"etort-159","etort-168",12523.9857476932
"etort-161","etort-168",14738.6492541142
"etort-162","etort-168",13235.8517035057
"etort-163","etort-168",3212.93022480155
"etort-164","etort-168",4367.82728962229
"etort-166","etort-168",2639.30139986032
"etort-167","etort-168",3698.71914729283
"etort-168","etort-168",0
"etort-15","etort-169",124574.972651862
"etort-17","etort-169",190613.97546663
"etort-31","etort-169",165980.139744768
"etort-36","etort-169",84929.918910826
"etort-37","etort-169",161741.77689079
"etort-38","etort-169",104123.533124025
"etort-46","etort-169",36035.9514532288
"etort-47","etort-169",35487.7633361975
"etort-48","etort-169",33211.9039268281
"etort-49","etort-169",63101.9460929525
"etort-51","etort-169",66766.8062570407
"etort-53","etort-169",111421.289303187
"etort-55","etort-169",32568.0245811315
"etort-56 (sheared2)","etort-169",29483.9533258641
"etort-58","etort-169",193989.54785855
"etort-59","etort-169",45731.5105583992
"etort-62","etort-169",66900.4720871773
"etort-78","etort-169",106765.603289284
"etort-79","etort-169",42482.9701022118
"etort-80","etort-169",53968.5903029483
"etort-81","etort-169",23855.9387536436
"etort-82","etort-169",25436.4541123554
"etort-83","etort-169",24778.6291748557
"etort-84","etort-169",27764.7742207073
"etort-85","etort-169",27193.9391987629
"etort-86","etort-169",155138.90752571
"etort-87","etort-169",48415.8790311612
"etort-89","etort-169",25728.1307266089
"etort-90","etort-169",23116.8684947826
"etort-93","etort-169",62776.2661709262
"etort-94","etort-169",26106.1124670482
"etort-95","etort-169",36060.4267965522
"etort-112","etort-169",55177.3118050438
"etort-113","etort-169",33727.9054016236
"etort-130","etort-169",8511.22426064511
"etort-131","etort-169",1836.22335070642
"etort-132","etort-169",8494.0714283697
"etort-133","etort-169",8872.9182177573
"etort-134","etort-169",10984.5500778811
"etort-135","etort-169",12278.9206701957
"etort-136","etort-169",5922.36477884152
"etort-137","etort-169",12449.8528708968
"etort-138","etort-169",9533.52176042922
"etort-139","etort-169",5367.51537214865
"etort-140","etort-169",7144.93695158063
"etort-141","etort-169",7570.01631893426
"etort-142","etort-169",4796.87504997947
"etort-143","etort-169",13264.5190440125
"etort-144","etort-169",13687.5376393164
"etort-145","etort-169",10638.5712824514
"etort-146","etort-169",8430.4390187402
"etort-147","etort-169",1652.73816259275
"etort-148","etort-169",21348.6901441728
"etort-149","etort-169",14658.1712167081
"etort-150","etort-169",5783.10733788964
"etort-151","etort-169",21623.565102521
"etort-152","etort-169",16092.8594898668
"etort-153","etort-169",14077.875227533
"etort-154","etort-169",17837.5252965368
"etort-155","etort-169",14020.7908939078
"etort-156","etort-169",19113.4463043089
"etort-157","etort-169",3603.68915008711
"etort-158","etort-169",6975.42002173967
"etort-159","etort-169",14135.9432118695
"etort-161","etort-169",16288.4414708538
"etort-162","etort-169",15213.8261557068
"etort-163","etort-169",6028.14529371791
"etort-164","etort-169",7292.58173934615
"etort-166","etort-169",4989.41952985446
"etort-167","etort-169",4549.11847784923
"etort-168","etort-169",3223.5164986784
"etort-169","etort-169",0
"etort-15","etort-170",116279.999090085
"etort-17","etort-170",182563.15234153
"etort-31","etort-170",158043.912135918
"etort-36","etort-170",93675.8128438838
"etort-37","etort-170",168542.278982947
"etort-38","etort-170",98878.9724472709
"etort-46","etort-170",39026.931351227
"etort-47","etort-170",37954.8749147821
"etort-48","etort-170",35998.2912389927
"etort-49","etort-170",68659.1963003524
"etort-51","etort-170",71899.3575242346
"etort-53","etort-170",102054.796249203
"etort-55","etort-170",34974.5413368864
"etort-56 (sheared2)","etort-170",41159.1630864189
"etort-58","etort-170",191952.068260322
"etort-59","etort-170",34798.7679116661
"etort-62","etort-170",58288.5516685453
"etort-78","etort-170",109772.907320795
"etort-79","etort-170",48696.8111299442
"etort-80","etort-170",60568.0395127812
"etort-81","etort-170",26397.6003818343
"etort-82","etort-170",27131.3585863432
"etort-83","etort-170",26514.3519183124
"etort-84","etort-170",29342.2789811908
"etort-85","etort-170",29568.9025747014
"etort-86","etort-170",151095.403652046
"etort-87","etort-170",52969.5267414458
"etort-89","etort-170",26917.8620134497
"etort-90","etort-170",23787.3912984978
"etort-93","etort-170",71492.3731987894
"etort-94","etort-170",37758.2138272281
"etort-95","etort-170",34757.4029300423
"etort-112","etort-170",43814.8779482615
"etort-113","etort-170",22652.9635860663
"etort-130","etort-170",17040.7715581257
"etort-131","etort-170",10183.2272681373
"etort-132","etort-170",18884.545381354
"etort-133","etort-170",14879.1402650145
"etort-134","etort-170",19114.4966086096
"etort-135","etort-170",18976.7072112138
"etort-136","etort-170",14498.9189483036
"etort-137","etort-170",18137.5265979984
"etort-138","etort-170",20082.2399593041
