"etort","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10"
"etort-155",0.0527276421223621,-0.00655250621147768,0.0108737074248359,0.0274528454879591,-0.0219264427809382,0.00541975197633564,-0.00622535542093347,0.0202663556419568,0.00451066244826739,-0.00253959738358286
"etort-156",0.058241477963115,-0.00536875250175001,0.0158200298314804,0.0314035635555361,-0.0353583069131213,0.00877729461327858,-0.00414116411392775,0.0264315030639396,0.0117390020875516,0.000844794501579546
"etort-157",0.0507196994984533,-0.00773193337430291,0.00338673510923427,0.0373220158663089,-0.0293239081552962,0.00464335222549239,-0.0118118630799734,0.019339907332375,0.0106360858663361,0.00320377460841443
"etort-158",0.0390232844542094,-0.00486238424860617,0.00509626336198792,0.028782231433454,-0.0255491995351696,0.00889446421044976,-0.00934065679990104,0.0109685164227487,0.0061149281526834,-0.00233934018507038
"etort-159",0.040914473357287,-0.00652558486741737,0.00533937791567978,0.0287163891917983,-0.0207200296113296,0.0053240411284492,-0.0105241182363316,0.015420017170849,0.00647928966486565,-0.00273635273098052
"etort-161",0.049421612777425,-0.0148628784896385,0.0170206702418813,0.0389800231461302,-0.0283597467171061,0.00425143392611671,-0.011242610353664,0.0254728765369782,0.0104502184969135,-0.00436964004475772
"etort-162",0.0889506953821735,-0.00335698069062106,0.0205625113070727,0.12392044071906,-0.0687550969985314,0.0296585710172141,-0.0182616690922778,0.0551486063439929,0.0375256339901713,0.0088376396468589
"etort-163",0.0606456800216048,-0.00814072217944788,0.00884470458762321,0.0432981408890026,-0.0392715736184771,0.00643209521262565,-0.0126338606243233,0.0180560667816234,0.0093987214799446,-0.00360621943322005
"etort-164",0.060473474366525,-0.00657320921168126,0.0130643083984705,0.0410209117928615,-0.0346621304087151,0.0104493602787575,-0.00546828937821548,0.0236641920330048,0.0136299994641152,-0.00688975179068891
"etort-166",0.053309599048397,-0.00760612424024892,0.00724546964480424,0.033121793898672,-0.0263339606067656,0.00595774606293664,-0.00451858355684332,0.0177223707324158,0.00395892882511367,-0.00454524417385136
"etort-167",0.0576432421331756,-0.00688332623604589,0.0118970253279538,0.0347849323238785,-0.0226087968267579,0.00612039683905691,-0.00397598999365802,0.0263121561884093,0.00417639434318966,-0.00307299626897038
